x,y
585440,+.653474466503E-0003
585450,+.653468885389E-0003
585460,+.653463304616E-0003
585470,+.653457723956E-0003
585480,+.653452143297E-0003
585490,+.653446562978E-0003
585500,+.653440982660E-0003
585510,+.653435402569E-0003
585520,+.653429822592E-0003
585530,+.653424242728E-0003
585540,+.653418663092E-0003
585550,+.653413083569E-0003
585560,+.653407504160E-0003
585570,+.653401924865E-0003
585580,+.653396345683E-0003
585590,+.653390766729E-0003
585600,+.653385188002E-0003
585610,+.653379609275E-0003
585620,+.653374030662E-0003
585630,+.653368452276E-0003
585640,+.653362874004E-0003
585650,+.653357295960E-0003
585660,+.653351717915E-0003
585670,+.653346140098E-0003
585680,+.653340562394E-0003
585690,+.653334984804E-0003
585700,+.653329407442E-0003
585710,+.653323830193E-0003
585720,+.653318253171E-0003
585730,+.653312676036E-0003
585740,+.653307099242E-0003
585750,+.653301522561E-0003
585760,+.653295945995E-0003
585770,+.653290369542E-0003
585780,+.653284793316E-0003
585790,+.653279217204E-0003
585800,+.653273641205E-0003
585810,+.653268065321E-0003
585820,+.653262489664E-0003
585830,+.653256914234E-0003
585840,+.653251338804E-0003
585850,+.653245763488E-0003
585860,+.653240188399E-0003
585870,+.653234613424E-0003
585880,+.653229038562E-0003
585890,+.653223463814E-0003
585900,+.653217889408E-0003
585910,+.653212315001E-0003
585920,+.653206740708E-0003
585930,+.653201166529E-0003
585940,+.653195592463E-0003
585950,+.653190018738E-0003
585960,+.653184445014E-0003
585970,+.653178871517E-0003
585980,+.653173298019E-0003
585990,+.653167724863E-0003
586000,+.653162151707E-0003
586010,+.653156578778E-0003
586020,+.653151005849E-0003
586030,+.653145433148E-0003
586040,+.653139860560E-0003
586050,+.653134288200E-0003
586060,+.653128715953E-0003
586070,+.653123143820E-0003
586080,+.653117571801E-0003
586090,+.653112000009E-0003
586100,+.653106428331E-0003
586110,+.653100856653E-0003
586120,+.653095285315E-0003
586130,+.653089714092E-0003
586140,+.653084142982E-0003
586150,+.653078571986E-0003
586160,+.653073001104E-0003
586170,+.653067430449E-0003
586180,+.653061859907E-0003
586190,+.653056289480E-0003
586200,+.653050719166E-0003
586210,+.653045149079E-0003
586220,+.653039579106E-0003
586230,+.653034009247E-0003
586240,+.653028439501E-0003
586250,+.653022869983E-0003
586260,+.653017300579E-0003
586270,+.653011731288E-0003
586280,+.653006162111E-0003
586290,+.653000593161E-0003
586300,+.652995024325E-0003
586310,+.652989455602E-0003
586320,+.652983887107E-0003
586330,+.652978318726E-0003
586340,+.652972750345E-0003
586350,+.652967182191E-0003
586360,+.652961614151E-0003
586370,+.652956046338E-0003
586380,+.652950478639E-0003
586390,+.652944911053E-0003
586400,+.652939343695E-0003
586410,+.652933776450E-0003
586420,+.652928209206E-0003
586430,+.652922642303E-0003
586440,+.652917075513E-0003
586450,+.652911508723E-0003
586460,+.652905942161E-0003
586470,+.652900375712E-0003
586480,+.652894809377E-0003
586490,+.652889243383E-0003
586500,+.652883677390E-0003
586510,+.652878111509E-0003
586520,+.652872545857E-0003
586530,+.652866980204E-0003
586540,+.652861414778E-0003
586550,+.652855849467E-0003
586560,+.652850284382E-0003
586570,+.652844719298E-0003
586580,+.652839154441E-0003
586590,+.652833589811E-0003
586600,+.652828025181E-0003
586610,+.652822460779E-0003
586620,+.652816896491E-0003
586630,+.652811332316E-0003
586640,+.652805768254E-0003
586650,+.652800204534E-0003
586660,+.652794640700E-0003
586670,+.652789077094E-0003
586680,+.652783513715E-0003
586690,+.652777950449E-0003
586700,+.652772387298E-0003
586710,+.652766824260E-0003
586720,+.652761261335E-0003
586730,+.652755698638E-0003
586740,+.652750136169E-0003
586750,+.652744573586E-0003
586760,+.652739011343E-0003
586770,+.652733449215E-0003
586780,+.652727887086E-0003
586790,+.652722325299E-0003
586800,+.652716763511E-0003
586810,+.652711201951E-0003
586820,+.652705640505E-0003
586830,+.652700079286E-0003
586840,+.652694518067E-0003
586850,+.652688957075E-0003
586860,+.652683396197E-0003
586870,+.652677835433E-0003
586880,+.652672274896E-0003
586890,+.652666714473E-0003
586900,+.652661154163E-0003
586910,+.652655593854E-0003
586920,+.652650033999E-0003
586930,+.652644474030E-0003
586940,+.652638914289E-0003
586950,+.652633354775E-0003
586960,+.652627795262E-0003
586970,+.652622235975E-0003
586980,+.652616676689E-0003
586990,+.652611117744E-0003
587000,+.652605558912E-0003
587010,+.652600000080E-0003
587020,+.652594441476E-0003
587030,+.652588882986E-0003
587040,+.652583324722E-0003
587050,+.652577766573E-0003
587060,+.652572208423E-0003
587070,+.652566650615E-0003
587080,+.652561092807E-0003
587090,+.652555535225E-0003
587100,+.652549977758E-0003
587110,+.652544420404E-0003
587120,+.652538863278E-0003
587130,+.652533306265E-0003
587140,+.652527749367E-0003
587150,+.652522192581E-0003
587160,+.652516635910E-0003
587170,+.652511079579E-0003
587180,+.652505523135E-0003
587190,+.652499966918E-0003
587200,+.652494410929E-0003
587210,+.652488855053E-0003
587220,+.652483299177E-0003
587230,+.652477743643E-0003
587240,+.652472188108E-0003
587250,+.652466632801E-0003
587260,+.652461077607E-0003
587270,+.652455522527E-0003
587280,+.652449967674E-0003
587290,+.652444412935E-0003
587300,+.652438858197E-0003
587310,+.652433303799E-0003
587320,+.652427749515E-0003
587330,+.652422195230E-0003
587340,+.652416641060E-0003
587350,+.652411087231E-0003
587360,+.652405533401E-0003
587370,+.652399979799E-0003
587380,+.652394426311E-0003
587390,+.652388872936E-0003
587400,+.652383319789E-0003
587410,+.652377766755E-0003
587420,+.652372213835E-0003
587430,+.652366661029E-0003
587440,+.652361108450E-0003
587450,+.652355555872E-0003
587460,+.652350003406E-0003
587470,+.652344451169E-0003
587480,+.652338899158E-0003
587490,+.652333347261E-0003
587500,+.652327795478E-0003
587510,+.652322243923E-0003
587520,+.652316692253E-0003
587530,+.652311140925E-0003
587540,+.652305589711E-0003
587550,+.652300038610E-0003
587560,+.652294487736E-0003
587570,+.652288936863E-0003
587580,+.652283386216E-0003
587590,+.652277835684E-0003
587600,+.652272285379E-0003
587610,+.652266735187E-0003
587620,+.652261185110E-0003
587630,+.652255635032E-0003
587640,+.652250085295E-0003
587650,+.652244535559E-0003
587660,+.652238986049E-0003
587670,+.652233436654E-0003
587680,+.652227887372E-0003
587690,+.652222338317E-0003
587700,+.652216789376E-0003
587710,+.652211240663E-0003
587720,+.652205691836E-0003
587730,+.652200143350E-0003
587740,+.652194594977E-0003
587750,+.652189046718E-0003
587760,+.652183498573E-0003
587770,+.652177950656E-0003
587780,+.652172402852E-0003
587790,+.652166855048E-0003
587800,+.652161307585E-0003
587810,+.652155760122E-0003
587820,+.652150212886E-0003
587830,+.652144665878E-0003
587840,+.652139118756E-0003
587850,+.652133571975E-0003
587860,+.652128025308E-0003
587870,+.652122478868E-0003
587880,+.652116932429E-0003
587890,+.652111386103E-0003
587900,+.652105840004E-0003
587910,+.652100294019E-0003
587920,+.652094748034E-0003
587930,+.652089202390E-0003
587940,+.652083656860E-0003
587950,+.652078111443E-0003
587960,+.652072566140E-0003
587970,+.652067020951E-0003
587980,+.652061475989E-0003
587990,+.652055931141E-0003
588000,+.652050386407E-0003
588010,+.652044841900E-0003
588020,+.652039297506E-0003
588030,+.652033753113E-0003
588040,+.652028208947E-0003
588050,+.652022665008E-0003
588060,+.652017121183E-0003
588070,+.652011577472E-0003
588080,+.652006033874E-0003
588090,+.652000490390E-0003
588100,+.651994947134E-0003
588110,+.651989403991E-0003
588120,+.651983860962E-0003
588130,+.651978318047E-0003
588140,+.651972775358E-0003
588150,+.651967232784E-0003
588160,+.651961690323E-0003
588170,+.651956147976E-0003
588180,+.651950605857E-0003
588190,+.651945063851E-0003
588200,+.651939521845E-0003
588210,+.651933980066E-0003
588220,+.651928438515E-0003
588230,+.651922897077E-0003
588240,+.651917355754E-0003
588250,+.651911814657E-0003
588260,+.651906273674E-0003
588270,+.651900732692E-0003
588280,+.651895191936E-0003
588290,+.651889651294E-0003
588300,+.651884110880E-0003
588310,+.651878570466E-0003
588320,+.651873030392E-0003
588330,+.651867490205E-0003
588340,+.651861950359E-0003
588350,+.651856410627E-0003
588360,+.651850871009E-0003
588370,+.651845331504E-0003
588380,+.651839792226E-0003
588390,+.651834252949E-0003
588400,+.651828713899E-0003
588410,+.651823174962E-0003
588420,+.651817636253E-0003
588430,+.651812097658E-0003
588440,+.651806559063E-0003
588450,+.651801020695E-0003
588460,+.651795482440E-0003
588470,+.651789944413E-0003
588480,+.651784406500E-0003
588490,+.651778868701E-0003
588500,+.651773331128E-0003
588510,+.651767793556E-0003
588520,+.651762256211E-0003
588530,+.651756718980E-0003
588540,+.651751181977E-0003
588550,+.651745644973E-0003
588560,+.651740108196E-0003
588570,+.651734571534E-0003
588580,+.651729034985E-0003
588590,+.651723498549E-0003
588600,+.651717962342E-0003
588610,+.651712426361E-0003
588620,+.651706890267E-0003
588630,+.651701354514E-0003
588640,+.651695818760E-0003
588650,+.651690283348E-0003
588660,+.651684747822E-0003
588670,+.651679212638E-0003
588680,+.651673677567E-0003
588690,+.651668142609E-0003
588700,+.651662607766E-0003
588710,+.651657073035E-0003
588720,+.651651538533E-0003
588730,+.651646004030E-0003
588740,+.651640469869E-0003
588750,+.651634935707E-0003
588760,+.651629401773E-0003
588770,+.651623867952E-0003
588780,+.651618334246E-0003
588790,+.651612800766E-0003
588800,+.651607267173E-0003
588810,+.651601734035E-0003
588820,+.651596200782E-0003
588830,+.651590667871E-0003
588840,+.651585135074E-0003
588850,+.651579602277E-0003
588860,+.651574069707E-0003
588870,+.651568537364E-0003
588880,+.651563005022E-0003
588890,+.651557472793E-0003
588900,+.651551940791E-0003
588910,+.651546409017E-0003
588920,+.651540877243E-0003
588930,+.651535345696E-0003
588940,+.651529814263E-0003
588950,+.651524282944E-0003
588960,+.651518751852E-0003
588970,+.651513220760E-0003
588980,+.651507689895E-0003
588990,+.651502159144E-0003
589000,+.651496628620E-0003
589010,+.651491098097E-0003
589020,+.651485567687E-0003
589030,+.651480037504E-0003
589040,+.651474507549E-0003
589050,+.651468977708E-0003
589060,+.651463447866E-0003
589070,+.651457918366E-0003
589080,+.651452388865E-0003
589090,+.651446859479E-0003
589100,+.651441330319E-0003
589110,+.651435801274E-0003
589120,+.651430272455E-0003
589130,+.651424743637E-0003
589140,+.651419214933E-0003
589150,+.651413686455E-0003
589160,+.651408158205E-0003
589170,+.651402629842E-0003
589180,+.651397101819E-0003
589190,+.651391574024E-0003
589200,+.651386046115E-0003
589210,+.651380518548E-0003
589220,+.651374991094E-0003
589230,+.651369463640E-0003
589240,+.651363936413E-0003
589250,+.651358409414E-0003
589260,+.651352882414E-0003
589270,+.651347355529E-0003
589280,+.651341828984E-0003
589290,+.651336302440E-0003
589300,+.651330776122E-0003
589310,+.651325249919E-0003
589320,+.651319723715E-0003
589330,+.651314197853E-0003
589340,+.651308671991E-0003
589350,+.651303146242E-0003
589360,+.651297620834E-0003
589370,+.651292095426E-0003
589380,+.651286570132E-0003
589390,+.651281045066E-0003
589400,+.651275520113E-0003
589410,+.651269995274E-0003
589420,+.651264470548E-0003
589430,+.651258946050E-0003
589440,+.651253421665E-0003
589450,+.651247897281E-0003
589460,+.651242373237E-0003
589470,+.651236849308E-0003
589480,+.651231325378E-0003
589490,+.651225801676E-0003
589500,+.651220278201E-0003
589510,+.651214754726E-0003
589520,+.651209231478E-0003
589530,+.651203708344E-0003
589540,+.651198185210E-0003
589550,+.651192662417E-0003
589560,+.651187139738E-0003
589570,+.651181617172E-0003
589580,+.651176094607E-0003
589590,+.651170572382E-0003
589600,+.651165050272E-0003
589610,+.651159528275E-0003
589620,+.651154006391E-0003
589630,+.651148484621E-0003
589640,+.651142963079E-0003
589650,+.651137441537E-0003
589660,+.651131920222E-0003
589670,+.651126399134E-0003
589680,+.651120877933E-0003
589690,+.651115357186E-0003
589700,+.651109836440E-0003
589710,+.651104315807E-0003
589720,+.651098795288E-0003
589730,+.651093274996E-0003
589740,+.651087754704E-0003
589750,+.651082234754E-0003
589760,+.651076714803E-0003
589770,+.651071195080E-0003
589780,+.651065675356E-0003
589790,+.651060155860E-0003
589800,+.651054636592E-0003
589810,+.651049117437E-0003
589820,+.651043598282E-0003
589830,+.651038079354E-0003
589840,+.651032560540E-0003
589850,+.651027041954E-0003
589860,+.651021523481E-0003
589870,+.651016005008E-0003
589880,+.651010486877E-0003
589890,+.651004968745E-0003
589900,+.650999450727E-0003
589910,+.650993933050E-0003
589920,+.650988415373E-0003
589930,+.650982897810E-0003
589940,+.650977380474E-0003
589950,+.650971863138E-0003
589960,+.650966346029E-0003
589970,+.650960829148E-0003
589980,+.650955312381E-0003
589990,+.650949795613E-0003
590000,+.650944279073E-0003
590010,+.650938762647E-0003
590020,+.650933246447E-0003
590030,+.650927730248E-0003
590040,+.650922214277E-0003
590050,+.650916698419E-0003
590060,+.650911182788E-0003
590070,+.650905667158E-0003
590080,+.650900151754E-0003
590090,+.650894636465E-0003
590100,+.650889121403E-0003
590110,+.650883606340E-0003
590120,+.650878091506E-0003
590130,+.650872576784E-0003
590140,+.650867062291E-0003
590150,+.650861547683E-0003
590160,+.650856033417E-0003
590170,+.650850519264E-0003
590180,+.650845005339E-0003
590190,+.650839491414E-0003
590200,+.650833977602E-0003
590210,+.650828464018E-0003
590220,+.650822950661E-0003
590230,+.650817437304E-0003
590240,+.650811924061E-0003
590250,+.650806411045E-0003
590260,+.650800898143E-0003
590270,+.650795385468E-0003
590280,+.650789872907E-0003
590290,+.650784360346E-0003
590300,+.650778848012E-0003
590310,+.650773335792E-0003
590320,+.650767823799E-0003
590330,+.650762311807E-0003
590340,+.650756800042E-0003
590350,+.650751288390E-0003
590360,+.650745776966E-0003
590370,+.650740265542E-0003
590380,+.650734754345E-0003
590390,+.650729243262E-0003
590400,+.650723732292E-0003
590410,+.650718221550E-0003
590420,+.650712710808E-0003
590430,+.650707200293E-0003
590440,+.650701690006E-0003
590450,+.650696179719E-0003
590460,+.650690669659E-0003
590470,+.650685159712E-0003
590480,+.650679649880E-0003
590490,+.650674140161E-0003
590500,+.650668630669E-0003
590510,+.650663121291E-0003
590520,+.650657611914E-0003
590530,+.650652102877E-0003
590540,+.650646593840E-0003
590550,+.650641085144E-0003
590560,+.650635576335E-0003
590570,+.650630067867E-0003
590580,+.650624559398E-0003
590590,+.650619051044E-0003
590600,+.650613542916E-0003
590610,+.650608035016E-0003
590620,+.650602527116E-0003
590630,+.650597019330E-0003
590640,+.650591511771E-0003
590650,+.650586004326E-0003
590660,+.650580497108E-0003
590670,+.650574989891E-0003
590680,+.650569482900E-0003
590690,+.650563976137E-0003
590700,+.650558469260E-0003
590710,+.650552962725E-0003
590720,+.650547456189E-0003
590730,+.650541949881E-0003
590740,+.650536443800E-0003
590750,+.650530937719E-0003
590760,+.650525431752E-0003
590770,+.650519926012E-0003
590780,+.650514420386E-0003
590790,+.650508914987E-0003
590800,+.650503409588E-0003
590810,+.650497904303E-0003
590820,+.650492399359E-0003
590830,+.650486894301E-0003
590840,+.650481389584E-0003
590850,+.650475884981E-0003
590860,+.650470380492E-0003
590870,+.650464876117E-0003
590880,+.650459371855E-0003
590890,+.650453867820E-0003
590900,+.650448363785E-0003
590910,+.650442859978E-0003
590920,+.650437356398E-0003
590930,+.650431852819E-0003
590940,+.650426349466E-0003
590950,+.650420846227E-0003
590960,+.650415343102E-0003
590970,+.650409840205E-0003
590980,+.650404337307E-0003
590990,+.650398834637E-0003
591000,+.650393332194E-0003
591010,+.650387829751E-0003
591020,+.650382327422E-0003
591030,+.650376825320E-0003
591040,+.650371323331E-0003
591050,+.650365821457E-0003
591060,+.650360319696E-0003
591070,+.650354818163E-0003
591080,+.650349316743E-0003
591090,+.650343815437E-0003
591100,+.650338314358E-0003
591110,+.650332813279E-0003
591120,+.650327312428E-0003
591130,+.650321811690E-0003
591140,+.650316311066E-0003
591150,+.650310810670E-0003
591160,+.650305310273E-0003
591170,+.650299810218E-0003
591180,+.650294310162E-0003
591190,+.650288810220E-0003
591200,+.650283310506E-0003
591210,+.650277810905E-0003
591220,+.650272311418E-0003
591230,+.650266812045E-0003
591240,+.650261312899E-0003
591250,+.650255813866E-0003
591260,+.650250314948E-0003
591270,+.650244816029E-0003
591280,+.650239317451E-0003
591290,+.650233818988E-0003
591300,+.650228320637E-0003
591310,+.650222822401E-0003
591320,+.650217324392E-0003
591330,+.650211826382E-0003
591340,+.650206328601E-0003
591350,+.650200830933E-0003
591360,+.650195333492E-0003
591370,+.650189835937E-0003
591380,+.650184338724E-0003
591390,+.650178841738E-0003
591400,+.650173344638E-0003
591410,+.650167847880E-0003
591420,+.650162351121E-0003
591430,+.650156854704E-0003
591440,+.650151358286E-0003
591450,+.650145861982E-0003
591460,+.650140365792E-0003
591470,+.650134869829E-0003
591480,+.650129373980E-0003
591490,+.650123878245E-0003
591500,+.650118382737E-0003
591510,+.650112887342E-0003
591520,+.650107392062E-0003
591530,+.650101896781E-0003
591540,+.650096401841E-0003
591550,+.650090906902E-0003
591560,+.650085412303E-0003
591570,+.650079917591E-0003
591580,+.650074423106E-0003
591590,+.650068928849E-0003
591600,+.650063434591E-0003
591610,+.650057940675E-0003
591620,+.650052446758E-0003
591630,+.650046952956E-0003
591640,+.650041459380E-0003
591650,+.650035965919E-0003
591660,+.650030472571E-0003
591670,+.650024979223E-0003
591680,+.650019486216E-0003
591690,+.650013993322E-0003
591700,+.650008500543E-0003
591710,+.650003007877E-0003
591720,+.649997515438E-0003
591730,+.649992023000E-0003
591740,+.649986530789E-0003
591750,+.649981038691E-0003
591760,+.649975546708E-0003
591770,+.649970054951E-0003
591780,+.649964563308E-0003
591790,+.649959071779E-0003
591800,+.649953580364E-0003
591810,+.649948089062E-0003
591820,+.649942597988E-0003
591830,+.649937107028E-0003
591840,+.649931616181E-0003
591850,+.649926125448E-0003
591860,+.649920634942E-0003
591870,+.649915144550E-0003
591880,+.649909654157E-0003
591890,+.649904163993E-0003
591900,+.649898674169E-0003
591910,+.649893184232E-0003
591920,+.649887694408E-0003
591930,+.649882204812E-0003
591940,+.649876715443E-0003
591950,+.649871226074E-0003
591960,+.649865736932E-0003
591970,+.649860247904E-0003
591980,+.649854759104E-0003
591990,+.649849270303E-0003
592000,+.649843781730E-0003
592010,+.649838293157E-0003
592020,+.649832804925E-0003
592030,+.649827316693E-0003
592040,+.649821828688E-0003
592050,+.649816340683E-0003
592060,+.649810852906E-0003
592070,+.649805365356E-0003
592080,+.649799877806E-0003
592090,+.649794390483E-0003
592100,+.649788903274E-0003
592110,+.649783416179E-0003
592120,+.649777929311E-0003
592130,+.649772442443E-0003
592140,+.649766955689E-0003
592150,+.649761469276E-0003
592160,+.649755982863E-0003
592170,+.649750496564E-0003
592180,+.649745010492E-0003
592190,+.649739524533E-0003
592200,+.649734038689E-0003
592210,+.649728553071E-0003
592220,+.649723067454E-0003
592230,+.649717581950E-0003
592240,+.649712096788E-0003
592250,+.649706611625E-0003
592260,+.649701126690E-0003
592270,+.649695641869E-0003
592280,+.649690157047E-0003
592290,+.649684672567E-0003
592300,+.649679188086E-0003
592310,+.649673703720E-0003
592320,+.649668219580E-0003
592330,+.649662735555E-0003
592340,+.649657251643E-0003
592350,+.649651767958E-0003
592360,+.649646284387E-0003
592370,+.649640800816E-0003
592380,+.649635317473E-0003
592390,+.649629834356E-0003
592400,+.649624351240E-0003
592410,+.649618868351E-0003
592420,+.649613385576E-0003
592430,+.649607903028E-0003
592440,+.649602420367E-0003
592450,+.649596938047E-0003
592460,+.649591455840E-0003
592470,+.649585973747E-0003
592480,+.649580491881E-0003
592490,+.649575010129E-0003
592500,+.649569528377E-0003
592510,+.649564046853E-0003
592520,+.649558565442E-0003
592530,+.649553084259E-0003
592540,+.649547603075E-0003
592550,+.649542122233E-0003
592560,+.649536641276E-0003
592570,+.649531160548E-0003
592580,+.649525680160E-0003
592590,+.649520199659E-0003
592600,+.649514719385E-0003
592610,+.649509239224E-0003
592620,+.649503759291E-0003
592630,+.649498279358E-0003
592640,+.649492799653E-0003
592650,+.649487320061E-0003
592660,+.649481840583E-0003
592670,+.649476361332E-0003
592680,+.649470882195E-0003
592690,+.649465403171E-0003
592700,+.649459924148E-0003
592710,+.649454445465E-0003
592720,+.649448966783E-0003
592730,+.649443488442E-0003
592740,+.649438010100E-0003
592750,+.649432531873E-0003
592760,+.649427053759E-0003
592770,+.649421575872E-0003
592780,+.649416098099E-0003
592790,+.649410620440E-0003
592800,+.649405143008E-0003
592810,+.649399665690E-0003
592820,+.649394188372E-0003
592830,+.649388711281E-0003
592840,+.649383234304E-0003
592850,+.649377757554E-0003
592860,+.649372280918E-0003
592870,+.649366804282E-0003
592880,+.649361327874E-0003
592890,+.649355851692E-0003
592900,+.649350375511E-0003
592910,+.649344899557E-0003
592920,+.649339423717E-0003
592930,+.649333947990E-0003
592940,+.649328472491E-0003
592950,+.649322996992E-0003
592960,+.649317521720E-0003
592970,+.649312046562E-0003
592980,+.649306571631E-0003
592990,+.649301096701E-0003
593000,+.649295621997E-0003
593010,+.649290147294E-0003
593020,+.649284672932E-0003
593030,+.649279198683E-0003
593040,+.649273724434E-0003
593050,+.649268250413E-0003
593060,+.649262776506E-0003
593070,+.649257302712E-0003
593080,+.649251829032E-0003
593090,+.649246355579E-0003
593100,+.649240882240E-0003
593110,+.649235409128E-0003
593120,+.649229936016E-0003
593130,+.649224463132E-0003
593140,+.649218990247E-0003
593150,+.649213517590E-0003
593160,+.649208045047E-0003
593170,+.649202572731E-0003
593180,+.649197100415E-0003
593190,+.649191628327E-0003
593200,+.649186156352E-0003
593210,+.649180684604E-0003
593220,+.649175212970E-0003
593230,+.649169741337E-0003
593240,+.649164269930E-0003
593250,+.649158798637E-0003
593260,+.649153327458E-0003
593270,+.649147856507E-0003
593280,+.649142385669E-0003
593290,+.649136914944E-0003
593300,+.649131444334E-0003
593310,+.649125973951E-0003
593320,+.649120503681E-0003
593330,+.649115033411E-0003
593340,+.649109563369E-0003
593350,+.649104093554E-0003
593360,+.649098623853E-0003
593370,+.649093154152E-0003
593380,+.649087684678E-0003
593390,+.649082215432E-0003
593400,+.649076746186E-0003
593410,+.649071277167E-0003
593420,+.649065808148E-0003
593430,+.649060339356E-0003
593440,+.649054870678E-0003
593450,+.649049402227E-0003
593460,+.649043933890E-0003
593470,+.649038465667E-0003
593480,+.649032997558E-0003
593490,+.649027529676E-0003
593500,+.649022061793E-0003
593510,+.649016594139E-0003
593520,+.649011126598E-0003
593530,+.649005659170E-0003
593540,+.649000191856E-0003
593550,+.648994724770E-0003
593560,+.648989257797E-0003
593570,+.648983791052E-0003
593580,+.648978324193E-0003
593590,+.648972857675E-0003
593600,+.648967391157E-0003
593610,+.648961924981E-0003
593620,+.648956458804E-0003
593630,+.648950992854E-0003
593640,+.648945526905E-0003
593650,+.648940061069E-0003
593660,+.648934595574E-0003
593670,+.648929130080E-0003
593680,+.648923664812E-0003
593690,+.648918199545E-0003
593700,+.648912734505E-0003
593710,+.648907269579E-0003
593720,+.648901804766E-0003
593730,+.648896340181E-0003
593740,+.648890875709E-0003
593750,+.648885411351E-0003
593760,+.648879947107E-0003
593770,+.648874482977E-0003
593780,+.648869018960E-0003
593790,+.648863555170E-0003
593800,+.648858091608E-0003
593810,+.648852628046E-0003
593820,+.648847164598E-0003
593830,+.648841701377E-0003
593840,+.648836238270E-0003
593850,+.648830775276E-0003
593860,+.648825312510E-0003
593870,+.648819849744E-0003
593880,+.648814387091E-0003
593890,+.648808924666E-0003
593900,+.648803462468E-0003
593910,+.648798000270E-0003
593920,+.648792538300E-0003
593930,+.648787076443E-0003
593940,+.648781614700E-0003
593950,+.648776153071E-0003
593960,+.648770691669E-0003
593970,+.648765230153E-0003
593980,+.648759768978E-0003
593990,+.648754308031E-0003
594000,+.648748847198E-0003
594010,+.648743386364E-0003
594020,+.648737925644E-0003
594030,+.648732465265E-0003
594040,+.648727004773E-0003
594050,+.648721544621E-0003
594060,+.648716084470E-0003
594070,+.648710624660E-0003
594080,+.648705164735E-0003
594090,+.648699705152E-0003
594100,+.648694245569E-0003
594110,+.648688786100E-0003
594120,+.648683326972E-0003
594130,+.648677867730E-0003
594140,+.648672408829E-0003
594150,+.648666949928E-0003
594160,+.648661491255E-0003
594170,+.648656032581E-0003
594180,+.648650574249E-0003
594190,+.648645115916E-0003
594200,+.648639657811E-0003
594210,+.648634199706E-0003
594220,+.648628741942E-0003
594230,+.648623284178E-0003
594240,+.648617826528E-0003
594250,+.648612369105E-0003
594260,+.648606911682E-0003
594270,+.648601454486E-0003
594280,+.648595997518E-0003
594290,+.648590540550E-0003
594300,+.648585083809E-0003
594310,+.648579627068E-0003
594320,+.648574170668E-0003
594330,+.648568714382E-0003
594340,+.648563258096E-0003
594350,+.648557801924E-0003
594360,+.648552345979E-0003
594370,+.648546890261E-0003
594380,+.648541434543E-0003
594390,+.648535979053E-0003
594400,+.648530523563E-0003
594410,+.648525068300E-0003
594420,+.648519613264E-0003
594430,+.648514158229E-0003
594440,+.648508703421E-0003
594450,+.648503248613E-0003
594460,+.648497794032E-0003
594470,+.648492339678E-0003
594480,+.648486885325E-0003
594490,+.648481431199E-0003
594500,+.648475977187E-0003
594510,+.648470523174E-0003
594520,+.648465069503E-0003
594530,+.648459615945E-0003
594540,+.648454162388E-0003
594550,+.648448709057E-0003
594560,+.648443255955E-0003
594570,+.648437802738E-0003
594580,+.648432349863E-0003
594590,+.648426897101E-0003
594600,+.648421444453E-0003
594610,+.648415992032E-0003
594620,+.648410539497E-0003
594630,+.648405087304E-0003
594640,+.648399635224E-0003
594650,+.648394183258E-0003
594660,+.648388731406E-0003
594670,+.648383279781E-0003
594680,+.648377828156E-0003
594690,+.648372376759E-0003
594700,+.648366925475E-0003
594710,+.648361474418E-0003
594720,+.648356023362E-0003
594730,+.648350572533E-0003
594740,+.648345121817E-0003
594750,+.648339671216E-0003
594760,+.648334220728E-0003
594770,+.648328770467E-0003
594780,+.648323320320E-0003
594790,+.648317870287E-0003
594800,+.648312420367E-0003
594810,+.648306970561E-0003
594820,+.648301520869E-0003
594830,+.648296071404E-0003
594840,+.648290622166E-0003
594850,+.648285172929E-0003
594860,+.648279723805E-0003
594870,+.648274274795E-0003
594880,+.648268826126E-0003
594890,+.648263377457E-0003
594900,+.648257928901E-0003
594910,+.648252480460E-0003
594920,+.648247032245E-0003
594930,+.648241584145E-0003
594940,+.648236136158E-0003
594950,+.648230688398E-0003
594960,+.648225240639E-0003
594970,+.648219792993E-0003
594980,+.648214345574E-0003
594990,+.648208898383E-0003
595000,+.648203451192E-0003
595010,+.648198004114E-0003
595020,+.648192557264E-0003
595030,+.648187110528E-0003
595040,+.648181664019E-0003
595050,+.648176217510E-0003
595060,+.648170771228E-0003
595070,+.648165324947E-0003
595080,+.648159878892E-0003
595090,+.648154433065E-0003
595100,+.648148987239E-0003
595110,+.648143541525E-0003
595120,+.648138096039E-0003
595130,+.648132650781E-0003
595140,+.648127205523E-0003
595150,+.648121760378E-0003
595160,+.648116315460E-0003
595170,+.648110870657E-0003
595180,+.648105425967E-0003
595190,+.648099981390E-0003
595200,+.648094536928E-0003
595210,+.648089092692E-0003
595220,+.648083648571E-0003
595230,+.648078204563E-0003
595240,+.648072760669E-0003
595250,+.648067317002E-0003
595260,+.648061873449E-0003
595270,+.648056429895E-0003
595280,+.648050986683E-0003
595290,+.648045543471E-0003
595300,+.648040100486E-0003
595310,+.648034657615E-0003
595320,+.648029214858E-0003
595330,+.648023772101E-0003
595340,+.648018329684E-0003
595350,+.648012887268E-0003
595360,+.648007445193E-0003
595370,+.648002003118E-0003
595380,+.647996561156E-0003
595390,+.647991119308E-0003
595400,+.647985677688E-0003
595410,+.647980236067E-0003
595420,+.647974794674E-0003
